,class id,filepaths,labels,data set,scientific name,histogram_index
686,286.0,train/HOUSE FINCH/218.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,686
687,286.0,train/HOUSE FINCH/230.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,687
688,286.0,train/HOUSE FINCH/129.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,688
689,286.0,train/HOUSE FINCH/240.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,689
690,286.0,train/HOUSE FINCH/241.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,690
691,286.0,train/HOUSE FINCH/220.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,691
692,286.0,train/HOUSE FINCH/226.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,692
693,286.0,train/HOUSE FINCH/244.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,693
694,286.0,train/HOUSE FINCH/242.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,694
695,286.0,train/HOUSE FINCH/243.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,695
696,286.0,train/HOUSE FINCH/231.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,696
697,286.0,train/HOUSE FINCH/247.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,697
698,286.0,train/HOUSE FINCH/210.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,698
699,286.0,train/HOUSE FINCH/133.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,699
700,286.0,train/HOUSE FINCH/228.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,700
701,367.0,train/OVENBIRD/046.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,701
702,367.0,train/OVENBIRD/008.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,702
703,367.0,train/OVENBIRD/007.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,703
704,367.0,train/OVENBIRD/105.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,704
705,367.0,train/OVENBIRD/017.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,705
706,367.0,train/OVENBIRD/014.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,706
707,367.0,train/OVENBIRD/076.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,707
708,367.0,train/OVENBIRD/048.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,708
709,367.0,train/OVENBIRD/023.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,709
710,367.0,train/OVENBIRD/055.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,710
711,367.0,train/OVENBIRD/146.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,711
712,367.0,train/OVENBIRD/002.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,712
713,367.0,train/OVENBIRD/011.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,713
714,367.0,train/OVENBIRD/019.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,714
715,367.0,train/OVENBIRD/021.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,715
716,367.0,train/OVENBIRD/022.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,716
717,367.0,train/OVENBIRD/024.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,717
718,367.0,train/OVENBIRD/025.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,718
719,367.0,train/OVENBIRD/009.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,719
720,367.0,train/OVENBIRD/020.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,720
721,367.0,train/OVENBIRD/015.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,721
722,367.0,train/OVENBIRD/003.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,722
723,367.0,train/OVENBIRD/016.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,723
724,367.0,train/OVENBIRD/006.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,724
725,367.0,train/OVENBIRD/001.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,725
726,367.0,train/OVENBIRD/012.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,726
727,367.0,train/OVENBIRD/056.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,727
728,367.0,train/OVENBIRD/117.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,728
729,367.0,train/OVENBIRD/043.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,729
730,367.0,train/OVENBIRD/018.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,730
731,367.0,train/OVENBIRD/232.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,731
732,367.0,train/OVENBIRD/035.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,732
733,367.0,train/OVENBIRD/036.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,733
734,367.0,train/OVENBIRD/037.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,734
735,367.0,train/OVENBIRD/038.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,735
736,367.0,train/OVENBIRD/039.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,736
737,367.0,train/OVENBIRD/041.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,737
738,367.0,train/OVENBIRD/026.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,738
739,367.0,train/OVENBIRD/010.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,739
740,367.0,train/OVENBIRD/047.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,740
741,367.0,train/OVENBIRD/116.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,741
742,367.0,train/OVENBIRD/045.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,742
743,367.0,train/OVENBIRD/049.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,743
744,367.0,train/OVENBIRD/053.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,744
745,367.0,train/OVENBIRD/054.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,745
746,367.0,train/OVENBIRD/029.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,746
747,367.0,train/OVENBIRD/028.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,747
748,367.0,train/OVENBIRD/044.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,748
749,367.0,train/OVENBIRD/027.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,749
750,367.0,train/OVENBIRD/032.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,750
751,367.0,train/OVENBIRD/040.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,751
752,367.0,train/OVENBIRD/004.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,752
753,367.0,train/OVENBIRD/042.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,753
754,367.0,train/OVENBIRD/050.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,754
755,367.0,train/OVENBIRD/034.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,755
756,367.0,train/OVENBIRD/052.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,756
757,367.0,train/OVENBIRD/081.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,757
758,367.0,train/OVENBIRD/030.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,758
759,367.0,train/OVENBIRD/066.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,759
760,367.0,train/OVENBIRD/060.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,760
761,367.0,train/OVENBIRD/069.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,761
762,367.0,train/OVENBIRD/064.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,762
763,367.0,train/OVENBIRD/061.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,763
764,367.0,train/OVENBIRD/072.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,764
765,367.0,train/OVENBIRD/057.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,765
766,367.0,train/OVENBIRD/065.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,766
767,367.0,train/OVENBIRD/107.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,767
768,367.0,train/OVENBIRD/088.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,768
769,367.0,train/OVENBIRD/068.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,769
770,367.0,train/OVENBIRD/086.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,770
771,367.0,train/OVENBIRD/084.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,771
772,367.0,train/OVENBIRD/071.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,772
773,367.0,train/OVENBIRD/067.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,773
774,367.0,train/OVENBIRD/033.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,774
775,367.0,train/OVENBIRD/077.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,775
776,367.0,train/OVENBIRD/115.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,776
777,367.0,train/OVENBIRD/080.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,777
778,367.0,train/OVENBIRD/082.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,778
779,367.0,train/OVENBIRD/074.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,779
780,367.0,train/OVENBIRD/087.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,780
781,367.0,train/OVENBIRD/031.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,781
782,367.0,train/OVENBIRD/078.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,782
783,367.0,train/OVENBIRD/075.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,783
784,367.0,train/OVENBIRD/062.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,784
785,367.0,train/OVENBIRD/112.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,785
786,367.0,train/OVENBIRD/073.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,786
787,367.0,train/OVENBIRD/091.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,787
788,367.0,train/OVENBIRD/110.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,788
789,367.0,train/OVENBIRD/079.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,789
790,367.0,train/OVENBIRD/098.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,790
791,367.0,train/OVENBIRD/099.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,791
792,367.0,train/OVENBIRD/100.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,792
793,367.0,train/OVENBIRD/101.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,793
794,367.0,train/OVENBIRD/063.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,794
795,367.0,train/OVENBIRD/102.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,795
796,367.0,train/OVENBIRD/059.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,796
797,367.0,train/OVENBIRD/104.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,797
798,367.0,train/OVENBIRD/092.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,798
799,367.0,train/OVENBIRD/106.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,799
800,367.0,train/OVENBIRD/094.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,800
801,367.0,train/OVENBIRD/005.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,801
802,367.0,train/OVENBIRD/097.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,802
803,367.0,train/OVENBIRD/111.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,803
804,367.0,train/OVENBIRD/113.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,804
805,367.0,train/OVENBIRD/114.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,805
806,367.0,train/OVENBIRD/103.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,806
807,367.0,train/OVENBIRD/058.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,807
808,367.0,train/OVENBIRD/070.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,808
809,367.0,train/OVENBIRD/093.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,809
810,367.0,train/OVENBIRD/090.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,810
811,367.0,train/OVENBIRD/095.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,811
812,367.0,train/OVENBIRD/089.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,812
813,367.0,train/OVENBIRD/109.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,813
814,367.0,train/OVENBIRD/096.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,814
815,367.0,train/OVENBIRD/108.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,815
816,367.0,train/OVENBIRD/013.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,816
817,367.0,train/OVENBIRD/085.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,817
818,367.0,train/OVENBIRD/197.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,818
819,367.0,train/OVENBIRD/209.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,819
820,367.0,train/OVENBIRD/122.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,820
821,367.0,train/OVENBIRD/123.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,821
822,367.0,train/OVENBIRD/124.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,822
823,367.0,train/OVENBIRD/125.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,823
824,367.0,train/OVENBIRD/126.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,824
825,367.0,train/OVENBIRD/127.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,825
826,367.0,train/OVENBIRD/128.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,826
827,367.0,train/OVENBIRD/161.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,827
828,367.0,train/OVENBIRD/131.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,828
829,367.0,train/OVENBIRD/136.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,829
830,367.0,train/OVENBIRD/083.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,830
831,367.0,train/OVENBIRD/138.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,831
832,367.0,train/OVENBIRD/140.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,832
833,367.0,train/OVENBIRD/142.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,833
834,367.0,train/OVENBIRD/143.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,834
835,367.0,train/OVENBIRD/144.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,835
836,367.0,train/OVENBIRD/129.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,836
837,367.0,train/OVENBIRD/134.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,837
838,367.0,train/OVENBIRD/120.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,838
839,367.0,train/OVENBIRD/135.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,839
840,367.0,train/OVENBIRD/133.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,840
841,367.0,train/OVENBIRD/137.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,841
842,367.0,train/OVENBIRD/163.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,842
843,367.0,train/OVENBIRD/148.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,843
844,367.0,train/OVENBIRD/121.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,844
845,367.0,train/OVENBIRD/147.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,845
846,367.0,train/OVENBIRD/132.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,846
847,367.0,train/OVENBIRD/154.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,847
848,367.0,train/OVENBIRD/130.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,848
849,367.0,train/OVENBIRD/145.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,849
850,367.0,train/OVENBIRD/155.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,850
851,367.0,train/OVENBIRD/157.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,851
852,367.0,train/OVENBIRD/152.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,852
853,367.0,train/OVENBIRD/164.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,853
854,367.0,train/OVENBIRD/156.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,854
855,367.0,train/OVENBIRD/216.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,855
856,367.0,train/OVENBIRD/211.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,856
857,367.0,train/OVENBIRD/233.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,857
858,367.0,train/OVENBIRD/212.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,858
859,367.0,train/OVENBIRD/219.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,859
860,367.0,train/OVENBIRD/139.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,860
861,367.0,train/OVENBIRD/160.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,861
862,367.0,train/OVENBIRD/166.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,862
863,367.0,train/OVENBIRD/167.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,863
864,367.0,train/OVENBIRD/171.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,864
865,367.0,train/OVENBIRD/172.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,865
866,367.0,train/OVENBIRD/158.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,866
867,367.0,train/OVENBIRD/151.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,867
868,367.0,train/OVENBIRD/230.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,868
869,367.0,train/OVENBIRD/173.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,869
870,367.0,train/OVENBIRD/170.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,870
871,367.0,train/OVENBIRD/159.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,871
872,367.0,train/OVENBIRD/169.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,872
873,367.0,train/OVENBIRD/149.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,873
874,367.0,train/OVENBIRD/165.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,874
875,367.0,train/OVENBIRD/051.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,875
876,367.0,train/OVENBIRD/150.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,876
877,367.0,train/OVENBIRD/184.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,877
878,367.0,train/OVENBIRD/185.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,878
879,367.0,train/OVENBIRD/186.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,879
880,367.0,train/OVENBIRD/187.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,880
881,367.0,train/OVENBIRD/188.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,881
882,367.0,train/OVENBIRD/189.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,882
883,367.0,train/OVENBIRD/176.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,883
884,367.0,train/OVENBIRD/215.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,884
885,367.0,train/OVENBIRD/190.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,885
886,367.0,train/OVENBIRD/153.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,886
887,367.0,train/OVENBIRD/168.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,887
888,367.0,train/OVENBIRD/183.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,888
889,367.0,train/OVENBIRD/191.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,889
890,367.0,train/OVENBIRD/182.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,890
891,367.0,train/OVENBIRD/198.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,891
892,367.0,train/OVENBIRD/199.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,892
893,367.0,train/OVENBIRD/200.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,893
894,367.0,train/OVENBIRD/202.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,894
895,367.0,train/OVENBIRD/203.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,895
896,367.0,train/OVENBIRD/192.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,896
897,367.0,train/OVENBIRD/179.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,897
898,367.0,train/OVENBIRD/194.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,898
899,367.0,train/OVENBIRD/193.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,899
900,367.0,train/OVENBIRD/210.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,900
901,367.0,train/OVENBIRD/196.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,901
902,367.0,train/OVENBIRD/175.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,902
903,367.0,train/OVENBIRD/225.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,903
904,367.0,train/OVENBIRD/195.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,904
905,367.0,train/OVENBIRD/177.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,905
906,367.0,train/OVENBIRD/178.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,906
907,367.0,train/OVENBIRD/208.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,907
908,367.0,train/OVENBIRD/181.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,908
909,367.0,train/OVENBIRD/218.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,909
910,367.0,train/OVENBIRD/118.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,910
911,367.0,train/OVENBIRD/213.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,911
912,367.0,train/OVENBIRD/222.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,912
913,367.0,train/OVENBIRD/221.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,913
914,367.0,train/OVENBIRD/119.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,914
915,367.0,train/OVENBIRD/217.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,915
916,367.0,train/OVENBIRD/228.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,916
917,367.0,train/OVENBIRD/214.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,917
918,367.0,train/OVENBIRD/231.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,918
919,367.0,train/OVENBIRD/174.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,919
920,367.0,train/OVENBIRD/220.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,920
921,367.0,train/OVENBIRD/204.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,921
922,367.0,train/OVENBIRD/180.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,922
923,367.0,train/OVENBIRD/141.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,923
924,367.0,train/OVENBIRD/201.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,924
925,367.0,train/OVENBIRD/223.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,925
926,367.0,train/OVENBIRD/229.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,926
927,367.0,train/OVENBIRD/206.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,927
928,367.0,train/OVENBIRD/162.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,928
929,367.0,train/OVENBIRD/226.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,929
930,367.0,train/OVENBIRD/207.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,930
931,367.0,train/OVENBIRD/205.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,931
932,367.0,train/OVENBIRD/227.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,932
933,367.0,train/OVENBIRD/224.jpg,OVENBIRD,train,SEIURUS AUROCAPILLA,933
934,426.0,train/RUFOUS TREPE/011.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,934
935,426.0,train/RUFOUS TREPE/005.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,935
936,426.0,train/RUFOUS TREPE/119.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,936
937,426.0,train/RUFOUS TREPE/022.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,937
938,426.0,train/RUFOUS TREPE/064.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,938
939,426.0,train/RUFOUS TREPE/003.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,939
940,426.0,train/RUFOUS TREPE/006.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,940
941,426.0,train/RUFOUS TREPE/009.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,941
942,426.0,train/RUFOUS TREPE/007.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,942
943,426.0,train/RUFOUS TREPE/010.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,943
944,426.0,train/RUFOUS TREPE/013.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,944
945,426.0,train/RUFOUS TREPE/004.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,945
946,426.0,train/RUFOUS TREPE/012.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,946
947,426.0,train/RUFOUS TREPE/008.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,947
948,426.0,train/RUFOUS TREPE/014.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,948
949,426.0,train/RUFOUS TREPE/140.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,949
950,426.0,train/RUFOUS TREPE/020.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,950
951,426.0,train/RUFOUS TREPE/026.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,951
952,426.0,train/RUFOUS TREPE/028.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,952
953,426.0,train/RUFOUS TREPE/001.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,953
954,426.0,train/RUFOUS TREPE/030.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,954
955,426.0,train/RUFOUS TREPE/031.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,955
956,426.0,train/RUFOUS TREPE/065.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,956
957,426.0,train/RUFOUS TREPE/116.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,957
958,426.0,train/RUFOUS TREPE/017.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,958
959,426.0,train/RUFOUS TREPE/002.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,959
